let O[6, 11, 1] := 0.5;
let O[6, 11, 2] := 0.5;
let O[6, 12, 1] := 0.75;
let O[6, 12, 2] := 0.25;
let O[6, 13, 1] := 0.75;
let O[6, 13, 2] := 0.25;
let O[6, 14, 1] := 0;
let O[6, 14, 2] := 1;
let O[6, 15, 1] := 0;
let O[6, 15, 2] := 1;
let O[6, 16, 1] := 0.5;
let O[6, 16, 2] := 0.5;
let O[6, 17, 1] := 0.75;
let O[6, 17, 2] := 0.25;
let O[6, 18, 1] := 0.5;
let O[6, 18, 2] := 0.5;
let O[6, 19, 1] := 0.25;
let O[6, 19, 2] := 0.75;
let O[6, 20, 1] := 0;
let O[6, 20, 2] := 1;
let O[6, 21, 1] := 0.75;
let O[6, 21, 2] := 0.25;
let O[6, 22, 1] := 0.75;
let O[6, 22, 2] := 0.25;
let O[6, 23, 1] := 0.5;
let O[6, 23, 2] := 0.5;
let O[6, 24, 1] := 0;
let O[6, 24, 2] := 1;
let O[6, 25, 1] := 0;
let O[6, 25, 2] := 1;
let O[6, 26, 1] := 0.5;
let O[6, 26, 2] := 0.5;
let O[6, 27, 1] := 0.5;
let O[6, 27, 2] := 0.5;
let O[6, 28, 1] := 0.5;
let O[6, 28, 2] := 0.5;
let O[6, 29, 1] := 0.25;
let O[6, 29, 2] := 0.75;
let O[6, 30, 1] := 0;
let O[6, 30, 2] := 1;
let O[6, 31, 1] := 0.25;
let O[6, 31, 2] := 0.75;
let O[6, 32, 1] := 0.25;
let O[6, 32, 2] := 0.75;
let O[6, 33, 1] := 0.25;
let O[6, 33, 2] := 0.75;
let O[6, 34, 1] := 0;
let O[6, 34, 2] := 1;
let O[6, 35, 1] := 0;
let O[6, 35, 2] := 1;
let O[7, 1, 1] := 0;
let O[7, 1, 2] := 1;
let O[7, 2, 1] := 0.25;
let O[7, 2, 2] := 0.75;
let O[7, 3, 1] := 0.5;
let O[7, 3, 2] := 0.5;
let O[7, 4, 1] := 0.5;
let O[7, 4, 2] := 0.5;
let O[7, 5, 1] := 0.25;
let O[7, 5, 2] := 0.75;
let O[7, 6, 1] := 0;
let O[7, 6, 2] := 1;
let O[7, 7, 1] := 0.25;
let O[7, 7, 2] := 0.75;
let O[7, 8, 1] := 0.75;
let O[7, 8, 2] := 0.25;
let O[7, 9, 1] := 0.75;
let O[7, 9, 2] := 0.25;
let O[7, 10, 1] := 0.25;
let O[7, 10, 2] := 0.75;
let O[7, 11, 1] := 0;
let O[7, 11, 2] := 1;
let O[7, 12, 1] := 0.25;
let O[7, 12, 2] := 0.75;
let O[7, 13, 1] := 0.75;
let O[7, 13, 2] := 0.25;
let O[7, 14, 1] := 0.75;
let O[7, 14, 2] := 0.25;
let O[7, 15, 1] := 0.25;
let O[7, 15, 2] := 0.75;
let O[7, 16, 1] := 0;
let O[7, 16, 2] := 1;
let O[7, 17, 1] := 0.5;
let O[7, 17, 2] := 0.5;
let O[7, 18, 1] := 0.75;
let O[7, 18, 2] := 0.25;
let O[7, 19, 1] := 0.5;
let O[7, 19, 2] := 0.5;
let O[7, 20, 1] := 0.25;
let O[7, 20, 2] := 0.75;
let O[7, 21, 1] := 0;
let O[7, 21, 2] := 1;
let O[7, 22, 1] := 0.5;
let O[7, 22, 2] := 0.5;
let O[7, 23, 1] := 0.75;
let O[7, 23, 2] := 0.25;
let O[7, 24, 1] := 0.5;
let O[7, 24, 2] := 0.5;
let O[7, 25, 1] := 0.25;
let O[7, 25, 2] := 0.75;
let O[7, 26, 1] := 0;
let O[7, 26, 2] := 1;
let O[7, 27, 1] := 0.25;
let O[7, 27, 2] := 0.75;
let O[7, 28, 1] := 0.5;
let O[7, 28, 2] := 0.5;
let O[7, 29, 1] := 0.5;
let O[7, 29, 2] := 0.5;
let O[7, 30, 1] := 0.25;
let O[7, 30, 2] := 0.75;
let O[7, 31, 1] := 0;
let O[7, 31, 2] := 1;
let O[7, 32, 1] := 0;
let O[7, 32, 2] := 1;
let O[7, 33, 1] := 0;
let O[7, 33, 2] := 1;
let O[7, 34, 1] := 0;
let O[7, 34, 2] := 1;
let O[7, 35, 1] := 0;
let O[7, 35, 2] := 1;
let O[8, 1, 1] := 0.25;
let O[8, 1, 2] := 0.75;
let O[8, 2, 1] := 0.5;
let O[8, 2, 2] := 0.5;
let O[8, 3, 1] := 0.75;
let O[8, 3, 2] := 0.25;
let O[8, 4, 1] := 0.5;
let O[8, 4, 2] := 0.5;
let O[8, 5, 1] := 0.25;
let O[8, 5, 2] := 0.75;
let O[8, 6, 1] := 0;
let O[8, 6, 2] := 1;
let O[8, 7, 1] := 0.5;
let O[8, 7, 2] := 0.5;
let O[8, 8, 1] := 0.5;
let O[8, 8, 2] := 0.5;
let O[8, 9, 1] := 0.5;
let O[8, 9, 2] := 0.5;
let O[8, 10, 1] := 0;
let O[8, 10, 2] := 1;
let O[8, 11, 1] := 0.25;
let O[8, 11, 2] := 0.75;
let O[8, 12, 1] := 0.5;
let O[8, 12, 2] := 0.5;
let O[8, 13, 1] := 1;
let O[8, 13, 2] := 0;
let O[8, 14, 1] := 0.5;
let O[8, 14, 2] := 0.5;
let O[8, 15, 1] := 0.25;
let O[8, 15, 2] := 0.75;
let O[8, 16, 1] := 0.25;
let O[8, 16, 2] := 0.75;
let O[8, 17, 1] := 0.5;
let O[8, 17, 2] := 0.5;
let O[8, 18, 1] := 0.5;
let O[8, 18, 2] := 0.5;
let O[8, 19, 1] := 0.25;
let O[8, 19, 2] := 0.75;
let O[8, 20, 1] := 0;
let O[8, 20, 2] := 1;
let O[8, 21, 1] := 0.25;
let O[8, 21, 2] := 0.75;
let O[8, 22, 1] := 0.75;
let O[8, 22, 2] := 0.25;
let O[8, 23, 1] := 0.75;
let O[8, 23, 2] := 0.25;
let O[8, 24, 1] := 0.5;
let O[8, 24, 2] := 0.5;
let O[8, 25, 1] := 0.25;
let O[8, 25, 2] := 0.75;
let O[8, 26, 1] := 0;
let O[8, 26, 2] := 1;
let O[8, 27, 1] := 0.25;
let O[8, 27, 2] := 0.75;
let O[8, 28, 1] := 0.25;
let O[8, 28, 2] := 0.75;
let O[8, 29, 1] := 0.25;
let O[8, 29, 2] := 0.75;
let O[8, 30, 1] := 0;
let O[8, 30, 2] := 1;
let O[8, 31, 1] := 0;
let O[8, 31, 2] := 1;
let O[8, 32, 1] := 0;
let O[8, 32, 2] := 1;
let O[8, 33, 1] := 0;
let O[8, 33, 2] := 1;
let O[8, 34, 1] := 0;
let O[8, 34, 2] := 1;
let O[8, 35, 1] := 0;
let O[8, 35, 2] := 1;
let O[9, 1, 1] := 0.25;
let O[9, 1, 2] := 0.75;
let O[9, 2, 1] := 0.5;
let O[9, 2, 2] := 0.5;
let O[9, 3, 1] := 0.5;
let O[9, 3, 2] := 0.5;
let O[9, 4, 1] := 0.25;
let O[9, 4, 2] := 0.75;
let O[9, 5, 1] := 0;
let O[9, 5, 2] := 1;
let O[9, 6, 1] := 0.25;
let O[9, 6, 2] := 0.75;
let O[9, 7, 1] := 0.75;
let O[9, 7, 2] := 0.25;
let O[9, 8, 1] := 0.75;
let O[9, 8, 2] := 0.25;
let O[9, 9, 1] := 0.25;
let O[9, 9, 2] := 0.75;
let O[9, 10, 1] := 0;
let O[9, 10, 2] := 1;
let O[9, 11, 1] := 0.25;
let O[9, 11, 2] := 0.75;
let O[9, 12, 1] := 0.75;
let O[9, 12, 2] := 0.25;
let O[9, 13, 1] := 0.75;
let O[9, 13, 2] := 0.25;
let O[9, 14, 1] := 0.25;
let O[9, 14, 2] := 0.75;
let O[9, 15, 1] := 0;
let O[9, 15, 2] := 1;
let O[9, 16, 1] := 0.5;
let O[9, 16, 2] := 0.5;
let O[9, 17, 1] := 0.75;
let O[9, 17, 2] := 0.25;
let O[9, 18, 1] := 0.5;
let O[9, 18, 2] := 0.5;
let O[9, 19, 1] := 0.25;
let O[9, 19, 2] := 0.75;
let O[9, 20, 1] := 0;
let O[9, 20, 2] := 1;
let O[9, 21, 1] := 0.5;
let O[9, 21, 2] := 0.5;
let O[9, 22, 1] := 0.75;
let O[9, 22, 2] := 0.25;
let O[9, 23, 1] := 0.5;
let O[9, 23, 2] := 0.5;
let O[9, 24, 1] := 0.25;
let O[9, 24, 2] := 0.75;
let O[9, 25, 1] := 0;
let O[9, 25, 2] := 1;
let O[9, 26, 1] := 0.25;
let O[9, 26, 2] := 0.75;
let O[9, 27, 1] := 0.5;
let O[9, 27, 2] := 0.5;
let O[9, 28, 1] := 0.5;
let O[9, 28, 2] := 0.5;
let O[9, 29, 1] := 0.25;
let O[9, 29, 2] := 0.75;
let O[9, 30, 1] := 0;
let O[9, 30, 2] := 1;
let O[9, 31, 1] := 0;
let O[9, 31, 2] := 1;
let O[9, 32, 1] := 0;
let O[9, 32, 2] := 1;
let O[9, 33, 1] := 0;
let O[9, 33, 2] := 1;
let O[9, 34, 1] := 0;
let O[9, 34, 2] := 1;
let O[9, 35, 1] := 0;
let O[9, 35, 2] := 1;

let R[1, 1] := -1;
let R[1, 2] := -1;
let R[1, 3] := -1;
let R[1, 4] := -1;
let R[1, 5] := -1;
let R[1, 6] := -1;
let R[1, 7] := -1;
let R[1, 8] := -1;
let R[1, 9] := -1;
let R[2, 1] := -1;
let R[2, 2] := -1;
let R[2, 3] := -1;
let R[2, 4] := -1;
let R[2, 5] := -1;
let R[2, 6] := -1;
let R[2, 7] := -1;
let R[2, 8] := -1;
let R[2, 9] := -1;
let R[3, 1] := -1;
let R[3, 2] := -1;
let R[3, 3] := -1;
let R[3, 4] := -1;
let R[3, 5] := -1;
let R[3, 6] := -1;
let R[3, 7] := -1;
let R[3, 8] := -1;
let R[3, 9] := -1;
let R[4, 1] := -1;
let R[4, 2] := -1;
let R[4, 3] := -1;
let R[4, 4] := -1;
let R[4, 5] := -1;
let R[4, 6] := -1;
let R[4, 7] := -1;
let R[4, 8] := -1;
let R[4, 9] := -1;
let R[5, 1] := -1;
let R[5, 2] := -1;
let R[5, 3] := -1;
let R[5, 4] := -1;
let R[5, 5] := -1;
let R[5, 6] := -1;
let R[5, 7] := -1;
let R[5, 8] := -1;
let R[5, 9] := -1;
let R[6, 1] := -1;
let R[6, 2] := -1;
let R[6, 3] := -1;
let R[6, 4] := -1;
let R[6, 5] := -1;
let R[6, 6] := -1;
let R[6, 7] := -1;
let R[6, 8] := -1;
let R[6, 9] := -1;
let R[7, 1] := -0.05;
let R[7, 2] := -0.05;
let R[7, 3] := -0.05;
let R[7, 4] := -0.05;
let R[7, 5] := -0.05;
let R[7, 6] := -0.05;
let R[7, 7] := -0.05;
let R[7, 8] := -0.05;
let R[7, 9] := -0.05;
let R[8, 1] := -0.05;
let R[8, 2] := -0.05;
let R[8, 3] := -0.05;
let R[8, 4] := -0.05;
let R[8, 5] := -0.05;
let R[8, 6] := -0.05;
let R[8, 7] := -0.05;
let R[8, 8] := -0.05;
let R[8, 9] := -0.05;
let R[9, 1] := -0.05;
let R[9, 2] := -0.05;
let R[9, 3] := -0.05;
let R[9, 4] := -0.05;
let R[9, 5] := -0.05;
let R[9, 6] := -0.05;
let R[9, 7] := -0.05;
let R[9, 8] := -0.05;
let R[9, 9] := -0.05;
let R[10, 1] := -1;
let R[10, 2] := -1;
let R[10, 3] := -1;
let R[10, 4] := -1;
let R[10, 5] := -1;
let R[10, 6] := -1;
let R[10, 7] := -1;
let R[10, 8] := -1;
let R[10, 9] := -1;
let R[11, 1] := -1;
let R[11, 2] := -1;
let R[11, 3] := -1;
let R[11, 4] := -1;
let R[11, 5] := -1;
let R[11, 6] := -1;
let R[11, 7] := -1;
let R[11, 8] := -1;
let R[11, 9] := -1;
let R[12, 1] := -1;
let R[12, 2] := -1;
let R[12, 3] := -1;
let R[12, 4] := -1;
let R[12, 5] := -1;
let R[12, 6] := -1;
let R[12, 7] := -1;
let R[12, 8] := -1;
let R[12, 9] := -1;
let R[13, 1] := -0.05;
let R[13, 2] := -0.05;
let R[13, 3] := -0.05;
let R[13, 4] := -0.05;
let R[13, 5] := -0.05;
let R[13, 6] := -0.05;
let R[13, 7] := -0.05;
let R[13, 8] := -0.05;
let R[13, 9] := -0.05;
let R[14, 1] := -1;
let R[14, 2] := -1;
let R[14, 3] := -1;
let R[14, 4] := -1;
let R[14, 5] := -1;
let R[14, 6] := -1;
let R[14, 7] := -1;
let R[14, 8] := -1;
let R[14, 9] := -1;
let R[15, 1] := -1;
let R[15, 2] := -1;
let R[15, 3] := -1;
let R[15, 4] := -1;
let R[15, 5] := -1;
let R[15, 6] := -1;
let R[15, 7] := -1;
let R[15, 8] := -1;
let R[15, 9] := -1;
let R[16, 1] := -1;
let R[16, 2] := -1;
let R[16, 3] := -1;
let R[16, 4] := -1;
let R[16, 5] := -1;
let R[16, 6] := -1;
let R[16, 7] := -1;
let R[16, 8] := -1;
let R[16, 9] := -1;
let R[17, 1] := -0.05;
let R[17, 2] := -0.05;
let R[17, 3] := -0.05;
let R[17, 4] := -0.05;
let R[17, 5] := -0.05;
let R[17, 6] := -0.05;
let R[17, 7] := -0.05;
let R[17, 8] := -0.05;
let R[17, 9] := -0.05;
let R[18, 1] := -0.05;
let R[18, 2] := -0.05;
let R[18, 3] := -0.05;
let R[18, 4] := -0.05;
let R[18, 5] := -0.05;
let R[18, 6] := -0.05;
let R[18, 7] := -0.05;
let R[18, 8] := -0.05;
let R[18, 9] := -0.05;
let R[19, 1] := -0.05;
let R[19, 2] := -0.05;
let R[19, 3] := -0.05;
let R[19, 4] := -0.05;
let R[19, 5] := -0.05;
let R[19, 6] := -0.05;
let R[19, 7] := -0.05;
let R[19, 8] := -0.05;
let R[19, 9] := -0.05;
let R[20, 1] := -1;
let R[20, 2] := -1;
let R[20, 3] := -1;
let R[20, 4] := -1;
let R[20, 5] := -1;
let R[20, 6] := -1;
let R[20, 7] := -1;
let R[20, 8] := -1;
let R[20, 9] := -1;
let R[21, 1] := -1;
let R[21, 2] := -1;
let R[21, 3] := -1;
let R[21, 4] := -1;
let R[21, 5] := -1;
let R[21, 6] := -1;
let R[21, 7] := -1;
let R[21, 8] := -1;
let R[21, 9] := -1;
let R[22, 1] := -0.05;
let R[22, 2] := -0.05;
let R[22, 3] := -0.05;
let R[22, 4] := -0.05;
let R[22, 5] := -0.05;
let R[22, 6] := -0.05;
let R[22, 7] := -0.05;
let R[22, 8] := -0.05;
let R[22, 9] := -0.05;
let R[23, 1] := -1;
let R[23, 2] := -1;
let R[23, 3] := -1;
let R[23, 4] := -1;
let R[23, 5] := -1;
let R[23, 6] := -1;
let R[23, 7] := -1;
let R[23, 8] := -1;
let R[23, 9] := -1;
let R[24, 1] := -1;
let R[24, 2] := -1;
let R[24, 3] := -1;
let R[24, 4] := -1;
let R[24, 5] := -1;
let R[24, 6] := -1;
let R[24, 7] := -1;
let R[24, 8] := -1;
let R[24, 9] := -1;
let R[25, 1] := -1;
let R[25, 2] := -1;
let R[25, 3] := -1;
let R[25, 4] := -1;
let R[25, 5] := -1;
let R[25, 6] := -1;
let R[25, 7] := -1;
let R[25, 8] := -1;
let R[25, 9] := -1;
let R[26, 1] := -1;
let R[26, 2] := -1;
let R[26, 3] := -1;
let R[26, 4] := -1;
let R[26, 5] := -1;
let R[26, 6] := -1;
let R[26, 7] := -1;
let R[26, 8] := -1;
let R[26, 9] := -1;
let R[27, 1] := -0.05;
let R[27, 2] := -0.05;
let R[27, 3] := -0.05;
let R[27, 4] := -0.05;
let R[27, 5] := -0.05;
let R[27, 6] := -0.05;
let R[27, 7] := -0.05;
let R[27, 8] := -0.05;
let R[27, 9] := -0.05;
let R[28, 1] := -0.05;
let R[28, 2] := -0.05;
let R[28, 3] := -0.05;
let R[28, 4] := -0.05;
let R[28, 5] := -0.05;
let R[28, 6] := -0.05;
let R[28, 7] := -0.05;
let R[28, 8] := -0.05;
let R[28, 9] := -0.05;
let R[29, 1] := -0.05;
let R[29, 2] := -0.05;
let R[29, 3] := -0.05;
let R[29, 4] := -0.05;
let R[29, 5] := 0;
let R[29, 6] := -0.05;
let R[29, 7] := -0.05;
let R[29, 8] := -0.05;
let R[29, 9] := -0.05;
let R[30, 1] := -1;
let R[30, 2] := -1;
let R[30, 3] := -1;
let R[30, 4] := -1;
let R[30, 5] := -1;
let R[30, 6] := -1;
let R[30, 7] := -1;
let R[30, 8] := -1;
let R[30, 9] := -1;
let R[31, 1] := -1;
let R[31, 2] := -1;
let R[31, 3] := -1;
let R[31, 4] := -1;
let R[31, 5] := -1;
let R[31, 6] := -1;
let R[31, 7] := -1;
let R[31, 8] := -1;
let R[31, 9] := -1;
let R[32, 1] := -1;
let R[32, 2] := -1;
let R[32, 3] := -1;
let R[32, 4] := -1;
let R[32, 5] := -1;
let R[32, 6] := -1;
let R[32, 7] := -1;
let R[32, 8] := -1;
let R[32, 9] := -1;
let R[33, 1] := -1;
let R[33, 2] := -1;
let R[33, 3] := -1;
let R[33, 4] := -1;
let R[33, 5] := -1;
let R[33, 6] := -1;
let R[33, 7] := -1;
let R[33, 8] := -1;
let R[33, 9] := -1;
let R[34, 1] := -1;
let R[34, 2] := -1;
let R[34, 3] := -1;
let R[34, 4] := -1;
let R[34, 5] := -1;
let R[34, 6] := -1;
let R[34, 7] := -1;
let R[34, 8] := -1;
let R[34, 9] := -1;
let R[35, 1] := -1;
let R[35, 2] := -1;
let R[35, 3] := -1;
let R[35, 4] := -1;
let R[35, 5] := -1;
let R[35, 6] := -1;
let R[35, 7] := -1;
let R[35, 8] := -1;
let R[35, 9] := -1;

let NUM_BELIEFS := 35;

let B[1, 1] := 1;
let B[1, 2] := 0;
let B[1, 3] := 0;
let B[1, 4] := 0;
let B[1, 5] := 0;
let B[1, 6] := 0;
let B[1, 7] := 0;
let B[1, 8] := 0;
let B[1, 9] := 0;
let B[1, 10] := 0;
let B[1, 11] := 0;
let B[1, 12] := 0;
let B[1, 13] := 0;
let B[1, 14] := 0;
let B[1, 15] := 0;
let B[1, 16] := 0;
let B[1, 17] := 0;
let B[1, 18] := 0;
let B[1, 19] := 0;
let B[1, 20] := 0;
let B[1, 21] := 0;
let B[1, 22] := 0;
let B[1, 23] := 0;
let B[1, 24] := 0;
let B[1, 25] := 0;
let B[1, 26] := 0;
let B[1, 27] := 0;
let B[1, 28] := 0;
let B[1, 29] := 0;
let B[1, 30] := 0;
let B[1, 31] := 0;
let B[1, 32] := 0;
let B[1, 33] := 0;
let B[1, 34] := 0;
let B[1, 35] := 0;
let B[2, 1] := 0;
let B[2, 2] := 1;
let B[2, 3] := 0;
let B[2, 4] := 0;
let B[2, 5] := 0;
let B[2, 6] := 0;
let B[2, 7] := 0;
let B[2, 8] := 0;
let B[2, 9] := 0;
let B[2, 10] := 0;
let B[2, 11] := 0;
let B[2, 12] := 0;
let B[2, 13] := 0;
let B[2, 14] := 0;
let B[2, 15] := 0;
let B[2, 16] := 0;
let B[2, 17] := 0;
let B[2, 18] := 0;
let B[2, 19] := 0;
let B[2, 20] := 0;
let B[2, 21] := 0;
let B[2, 22] := 0;
let B[2, 23] := 0;
let B[2, 24] := 0;
let B[2, 25] := 0;
let B[2, 26] := 0;
let B[2, 27] := 0;
let B[2, 28] := 0;
let B[2, 29] := 0;
let B[2, 30] := 0;
let B[2, 31] := 0;
let B[2, 32] := 0;
let B[2, 33] := 0;
let B[2, 34] := 0;
let B[2, 35] := 0;
let B[3, 1] := 0;
let B[3, 2] := 0;
let B[3, 3] := 1;
let B[3, 4] := 0;
let B[3, 5] := 0;
let B[3, 6] := 0;
let B[3, 7] := 0;
let B[3, 8] := 0;
let B[3, 9] := 0;
let B[3, 10] := 0;
let B[3, 11] := 0;
let B[3, 12] := 0;
let B[3, 13] := 0;
let B[3, 14] := 0;
let B[3, 15] := 0;
let B[3, 16] := 0;
let B[3, 17] := 0;
let B[3, 18] := 0;
let B[3, 19] := 0;
let B[3, 20] := 0;
let B[3, 21] := 0;
let B[3, 22] := 0;
let B[3, 23] := 0;
let B[3, 24] := 0;
let B[3, 25] := 0;
let B[3, 26] := 0;
let B[3, 27] := 0;
let B[3, 28] := 0;
let B[3, 29] := 0;
let B[3, 30] := 0;
let B[3, 31] := 0;
let B[3, 32] := 0;
let B[3, 33] := 0;
let B[3, 34] := 0;
let B[3, 35] := 0;
let B[4, 1] := 0;
let B[4, 2] := 0;
let B[4, 3] := 0;
let B[4, 4] := 1;
let B[4, 5] := 0;
let B[4, 6] := 0;
let B[4, 7] := 0;
let B[4, 8] := 0;
let B[4, 9] := 0;
let B[4, 10] := 0;
let B[4, 11] := 0;
let B[4, 12] := 0;
let B[4, 13] := 0;
let B[4, 14] := 0;
let B[4, 15] := 0;
let B[4, 16] := 0;
let B[4, 17] := 0;
let B[4, 18] := 0;
let B[4, 19] := 0;
let B[4, 20] := 0;
let B[4, 21] := 0;
let B[4, 22] := 0;
let B[4, 23] := 0;
let B[4, 24] := 0;
let B[4, 25] := 0;
let B[4, 26] := 0;
let B[4, 27] := 0;
let B[4, 28] := 0;
let B[4, 29] := 0;
let B[4, 30] := 0;
let B[4, 31] := 0;
let B[4, 32] := 0;
let B[4, 33] := 0;
let B[4, 34] := 0;
let B[4, 35] := 0;
let B[5, 1] := 0;
let B[5, 2] := 0;
let B[5, 3] := 0;
let B[5, 4] := 0;
let B[5, 5] := 1;
let B[5, 6] := 0;
let B[5, 7] := 0;
let B[5, 8] := 0;
let B[5, 9] := 0;
let B[5, 10] := 0;
let B[5, 11] := 0;
let B[5, 12] := 0;
let B[5, 13] := 0;
let B[5, 14] := 0;
let B[5, 15] := 0;
let B[5, 16] := 0;
let B[5, 17] := 0;
let B[5, 18] := 0;
let B[5, 19] := 0;
let B[5, 20] := 0;
let B[5, 21] := 0;
let B[5, 22] := 0;
let B[5, 23] := 0;
let B[5, 24] := 0;
let B[5, 25] := 0;
let B[5, 26] := 0;
let B[5, 27] := 0;
let B[5, 28] := 0;
let B[5, 29] := 0;
let B[5, 30] := 0;
let B[5, 31] := 0;
let B[5, 32] := 0;
let B[5, 33] := 0;
let B[5, 34] := 0;
let B[5, 35] := 0;
let B[6, 1] := 0;
let B[6, 2] := 0;
let B[6, 3] := 0;
let B[6, 4] := 0;
let B[6, 5] := 0;
let B[6, 6] := 1;
let B[6, 7] := 0;
let B[6, 8] := 0;
let B[6, 9] := 0;
let B[6, 10] := 0;
let B[6, 11] := 0;
let B[6, 12] := 0;
let B[6, 13] := 0;
let B[6, 14] := 0;
let B[6, 15] := 0;
let B[6, 16] := 0;
let B[6, 17] := 0;
let B[6, 18] := 0;
let B[6, 19] := 0;
let B[6, 20] := 0;
let B[6, 21] := 0;
let B[6, 22] := 0;
let B[6, 23] := 0;
let B[6, 24] := 0;
let B[6, 25] := 0;
let B[6, 26] := 0;
let B[6, 27] := 0;
let B[6, 28] := 0;
let B[6, 29] := 0;
let B[6, 30] := 0;
let B[6, 31] := 0;
let B[6, 32] := 0;
let B[6, 33] := 0;
let B[6, 34] := 0;
let B[6, 35] := 0;
let B[7, 1] := 0;
let B[7, 2] := 0;
let B[7, 3] := 0;
let B[7, 4] := 0;
let B[7, 5] := 0;
let B[7, 6] := 0;
let B[7, 7] := 1;
let B[7, 8] := 0;
let B[7, 9] := 0;
let B[7, 10] := 0;
let B[7, 11] := 0;
let B[7, 12] := 0;
let B[7, 13] := 0;
let B[7, 14] := 0;
let B[7, 15] := 0;
let B[7, 16] := 0;
let B[7, 17] := 0;
let B[7, 18] := 0;
let B[7, 19] := 0;
let B[7, 20] := 0;
let B[7, 21] := 0;
let B[7, 22] := 0;
let B[7, 23] := 0;
let B[7, 24] := 0;
let B[7, 25] := 0;
let B[7, 26] := 0;
let B[7, 27] := 0;
let B[7, 28] := 0;
let B[7, 29] := 0;
let B[7, 30] := 0;
let B[7, 31] := 0;
let B[7, 32] := 0;
let B[7, 33] := 0;
let B[7, 34] := 0;
let B[7, 35] := 0;
let B[8, 1] := 0;
let B[8, 2] := 0;
let B[8, 3] := 0;
let B[8, 4] := 0;
let B[8, 5] := 0;
let B[8, 6] := 0;
let B[8, 7] := 0;
let B[8, 8] := 1;
let B[8, 9] := 0;
let B[8, 10] := 0;
let B[8, 11] := 0;
let B[8, 12] := 0;
let B[8, 13] := 0;
let B[8, 14] := 0;
let B[8, 15] := 0;
let B[8, 16] := 0;
let B[8, 17] := 0;
let B[8, 18] := 0;
let B[8, 19] := 0;
let B[8, 20] := 0;
let B[8, 21] := 0;
let B[8, 22] := 0;
let B[8, 23] := 0;
let B[8, 24] := 0;
let B[8, 25] := 0;
let B[8, 26] := 0;
let B[8, 27] := 0;
let B[8, 28] := 0;
let B[8, 29] := 0;
let B[8, 30] := 0;
let B[8, 31] := 0;
let B[8, 32] := 0;
let B[8, 33] := 0;
let B[8, 34] := 0;
let B[8, 35] := 0;
let B[9, 1] := 0;
let B[9, 2] := 0;
let B[9, 3] := 0;
let B[9, 4] := 0;
let B[9, 5] := 0;
let B[9, 6] := 0;
let B[9, 7] := 0;
let B[9, 8] := 0;
let B[9, 9] := 1;
let B[9, 10] := 0;
let B[9, 11] := 0;
let B[9, 12] := 0;
let B[9, 13] := 0;
let B[9, 14] := 0;
let B[9, 15] := 0;
let B[9, 16] := 0;
let B[9, 17] := 0;
let B[9, 18] := 0;
let B[9, 19] := 0;
let B[9, 20] := 0;
let B[9, 21] := 0;
let B[9, 22] := 0;
let B[9, 23] := 0;
let B[9, 24] := 0;
let B[9, 25] := 0;
let B[9, 26] := 0;
let B[9, 27] := 0;
let B[9, 28] := 0;
let B[9, 29] := 0;
let B[9, 30] := 0;
let B[9, 31] := 0;
let B[9, 32] := 0;
let B[9, 33] := 0;
let B[9, 34] := 0;
let B[9, 35] := 0;
let B[10, 1] := 0;
let B[10, 2] := 0;
let B[10, 3] := 0;
let B[10, 4] := 0;
let B[10, 5] := 0;
let B[10, 6] := 0;
let B[10, 7] := 0;
let B[10, 8] := 0;
let B[10, 9] := 0;
let B[10, 10] := 1;
let B[10, 11] := 0;
let B[10, 12] := 0;
let B[10, 13] := 0;
let B[10, 14] := 0;
let B[10, 15] := 0;
let B[10, 16] := 0;
let B[10, 17] := 0;
let B[10, 18] := 0;
let B[10, 19] := 0;
let B[10, 20] := 0;
let B[10, 21] := 0;
let B[10, 22] := 0;
let B[10, 23] := 0;
let B[10, 24] := 0;
let B[10, 25] := 0;
let B[10, 26] := 0;
let B[10, 27] := 0;
let B[10, 28] := 0;
let B[10, 29] := 0;
let B[10, 30] := 0;
let B[10, 31] := 0;
let B[10, 32] := 0;
let B[10, 33] := 0;
let B[10, 34] := 0;
let B[10, 35] := 0;
let B[11, 1] := 0;
let B[11, 2] := 0;
let B[11, 3] := 0;
let B[11, 4] := 0;
let B[11, 5] := 0;
let B[11, 6] := 0;
let B[11, 7] := 0;
let B[11, 8] := 0;
let B[11, 9] := 0;
let B[11, 10] := 0;
let B[11, 11] := 1;
let B[11, 12] := 0;
let B[11, 13] := 0;
let B[11, 14] := 0;
let B[11, 15] := 0;
let B[11, 16] := 0;
let B[11, 17] := 0;
let B[11, 18] := 0;
let B[11, 19] := 0;
let B[11, 20] := 0;
let B[11, 21] := 0;
let B[11, 22] := 0;
let B[11, 23] := 0;
let B[11, 24] := 0;
let B[11, 25] := 0;
let B[11, 26] := 0;
let B[11, 27] := 0;
let B[11, 28] := 0;
let B[11, 29] := 0;
let B[11, 30] := 0;
let B[11, 31] := 0;
let B[11, 32] := 0;
let B[11, 33] := 0;
let B[11, 34] := 0;
let B[11, 35] := 0;
let B[12, 1] := 0;
let B[12, 2] := 0;
let B[12, 3] := 0;
let B[12, 4] := 0;
let B[12, 5] := 0;
let B[12, 6] := 0;
let B[12, 7] := 0;
let B[12, 8] := 0;
let B[12, 9] := 0;
let B[12, 10] := 0;
let B[12, 11] := 0;
let B[12, 12] := 1;
let B[12, 13] := 0;
